Onsite_Energy,Chemical_Potential,N_particles,E1,E1m2,E1p2
4.1893939393939394,0.09754506809729335,12.0,-47.05329560544589,-46.458165269951834,-45.9962810679023
4.181818181818182,0.10512082567301562,12.0,-46.962386514536774,-46.382407694194214,-45.890220461841686
4.174242424242424,0.11269658324878051,12.0,-46.871477423627695,-46.306650118436664,-45.78415985578108
4.166666666666666,0.1202723408245312,12.0,-46.780568332718595,-46.23089254267913,-45.678099249720425
4.159090909090908,0.12784809840028544,12.0,-46.689659241809466,-46.15513496692147,-45.57203864365984
4.151515151515151,0.13542385597606454,12.0,-46.59875015090038,-46.0793773911639,-45.46597803759928
4.1439393939393945,0.14299961355182944,12.0,-46.50784105999136,-46.003619815406395,-45.35991743153869
4.136363636363637,0.15057537112758723,12.0,-46.41693196908222,-45.92786223964875,-45.25385682547809
4.128787878787879,0.15815112870333436,12.0,-46.32602287817314,-45.85210466388852,-45.147796219417486
4.121212121212121,0.1657268862790886,12.0,-46.235113787264055,-45.77634708813363,-45.041735613356835
4.113636363636363,0.17330264385483574,12.0,-46.144204696354926,-45.70058951237609,-44.93567500729625
4.106060606060606,0.18087840143056155,12.0,-46.05329560544588,-45.62483193661851,-44.82961440123565
4.098484848484849,0.18845415900635842,12.0,-45.96238651453673,-45.54907436086089,-44.723553795175015
4.090909090909092,0.1960299165821091,12.0,-45.871477423627695,-45.47331678510336,-44.617493189114434
4.083333333333334,0.20360567415788822,12.0,-45.78056833271858,-45.39755920934439,-44.51143258305379
4.075757575757576,0.2111814317336176,12.0,-45.6896592418095,-45.321801633588144,-44.405371976993216
4.068181818181818,0.2187571893094038,12.0,-45.59875015090042,-45.24604405783063,-44.299311370932585
4.0606060606060606,0.2263329468851616,12.0,-45.50784105999135,-45.17028648207306,-44.19325076487201
4.053030303030303,0.23390870446091938,12.0,-45.41693196908226,-45.09452890631678,-44.087190158811424
4.045454545454546,0.24148446203667007,12.0,-45.32602287817315,-45.01877133055791,-43.98112955275079
4.037878787878788,0.2490602196124172,12.0,-45.23511378726408,-44.94301375480031,-43.87506894669017
4.03030303030303,0.2566359771881679,12.0,-45.14420469635494,-44.86725617904273,-43.76900834062953
4.0227272727272725,-0.13089850108032763,11.0,-45.05486426581847,-42.00940972036398,-44.52644079629066
4.015151515151515,-0.12332274350458405,11.0,-44.97153093248522,-41.941227902182206,-44.42795594780582
4.007575757575758,-0.11574698593020116,11.0,-44.888197599151916,-41.87304608400034,-44.329471099320926
4.0,-0.10817122835306137,11.0,-44.80486426581859,-41.80486426581853,-44.230986250836104
3.992424242424242,-0.10059547077732489,11.0,-44.721530932485216,-41.73668244763672,-44.132501402351295
3.984848484848485,-0.09301971320157065,11.0,-44.63819759915182,-41.66850062945492,-44.03401655386641
3.977272727272727,-0.08544395562579865,11.0,-44.55486426581854,-41.60031881127309,-43.9355317053816
3.9696969696969697,-0.07786819805140865,11.0,-44.4715309324852,-41.53213699309129,-43.83704685689677
3.9621212121212124,-0.07029244047428307,11.0,-44.38819759915187,-41.463955174909465,-43.738562008411904
3.9545454545454546,-0.0627166828985537,11.0,-44.3048642658185,-41.39577335672763,-43.640077159927046
3.9469696969696972,-0.05514092532281367,11.0,-44.221530932485194,-41.32759153854581,-43.541592311442194
3.9393939393939394,-0.047565167747034565,11.0,-44.13819759915191,-41.259409720364,-43.44310746295739
3.9318181818181817,-0.03998941017125546,11.0,-44.05486426581858,-41.19122790218217,-43.34462261447247
3.924242424242424,-0.03241365259550477,11.0,-43.971530932485216,-41.1230460840004,-43.24613776598765
3.9166666666666665,-0.024837895019729217,11.0,-43.888197599151866,-41.05486426581853,-43.1476529175028
3.909090909090909,-0.01726213744398919,11.0,-43.804864265818516,-40.986682447636724,-43.04916806901794
3.9015151515151514,-0.00968637986822074,11.0,-43.72153093248524,-40.9185006294549,-42.95068322053307
3.893939393939394,-0.0021106222924700546,11.0,-43.63819759915186,-40.85031881127307,-42.85219837204828
3.8863636363636362,0.005465135283319711,11.0,-43.55486426581859,-40.782136993091264,-42.7537135235634
3.878787878787879,0.013040892859059738,11.0,-43.47153093248522,-40.713955174909444,-42.65522867507859
3.871212121212121,0.020616650434785555,11.0,-43.38819759915188,-40.64577335672761,-42.55674382659368
3.8636363636363638,0.028192408010543346,11.0,-43.30486426581853,-40.57759153854585,-42.45825897810891
3.8560606060606064,0.03576816558492624,11.0,-43.22153093248521,-40.509409720364005,-42.359774129624014
3.8484848484848486,0.04334392316343383,11.0,-43.13819759915187,-40.441227902182135,-42.26128928113915
3.840909090909091,0.050919680737823825,11.0,-43.05486426581854,-40.373046084000315,-42.16280443265431
3.833333333333333,0.05849543831359583,11.0,-42.97153093248518,-40.30486426581852,-42.06431958416946
3.8257575757575757,0.06607119588934651,11.0,-42.88819759915193,-40.23668244763671,-41.96583473568456
3.8181818181818183,0.07364695346510075,11.0,-42.80486426581857,-40.16850062945489,-41.86734988719977
3.8106060606060606,0.0812227110408763,11.0,-42.72153093248522,-40.100318811273084,-41.768865038714935
3.803030303030303,0.08879846861662699,11.0,-42.638197599151866,-40.032136993091235,-41.670380190230055
3.7954545454545454,0.09637422619237768,11.0,-42.55486426581856,-39.96395517490948,-41.57189534174522
3.7878787878787876,0.10394998376811415,11.0,-42.47153093248521,-39.89577335672764,-41.47341049326038
3.7803030303030303,0.11152574134391813,11.0,-42.388197599151866,-39.82759153854582,-41.3749256447755
3.772727272727273,0.11910149891965105,11.0,-42.30486426581857,-39.75940972036399,-41.27644079629069
3.765151515151515,0.12667725649540174,11.0,-42.22153093248524,-39.69122790218217,-41.17795594780582
3.757575757575758,-1.2575757575757436,10.0,-42.139983451769986,-36.84117439332465,-41.87147742362767
3.75,-1.2499999999999964,10.0,-42.06422587601244,-36.7805683327186,-41.78056833271858
